job_id,depth,seed,k,obj_val,time
15041498,9.0,9.0,8.0,6.810810810810811,9.99
15042129,10.0,10.0,14.0,6.319749216300941,14.22
15039966,6.0,11.0,4.0,7.0,4.46
15040748,7.0,13.0,15.0,6.531317494600432,8.52
15040553,7.0,28.0,8.0,6.054054054054054,8.01
15042054,10.0,25.0,11.0,6.631578929129437,24.41
15041579,9.0,30.0,10.0,6.359621451104101,8.34
15041031,8.0,25.0,9.0,6.63157894736842,5.46
15040579,7.0,24.0,9.0,6.72,7.02
15041151,8.0,25.0,13.0,6.63157894736842,5.7
15039501,5.0,28.0,3.0,7.0,4.09
15040480,7.0,15.0,6.0,6.3197492163009406,5.74
15040053,6.0,8.0,7.0,6.72,6.45
15040466,7.0,1.0,6.0,6.017910447761194,6.37
15041621,9.0,12.0,12.0,7.024390243902439,5.61
15040057,6.0,12.0,7.0,7.024390243902439,4.6
15040670,7.0,25.0,12.0,6.631578947368421,6.0
15039790,5.0,17.0,13.0,6.222222222222222,5.93
15040106,6.0,1.0,9.0,6.017910447761194,5.79
15040338,7.0,23.0,1.0,9.0,3.86
15040348,7.0,3.0,2.0,7.0,4.06
15040138,6.0,3.0,10.0,5.952755904258604,9.87
15041604,9.0,25.0,11.0,6.631578947368421,9.57
15040898,8.0,12.0,5.0,7.02439024390244,5.12
15039922,6.0,27.0,2.0,9.0,3.64
15041718,9.0,19.0,15.0,6.3596214511041005,10.63
15040567,7.0,12.0,9.0,7.024390243902439,5.48
15041523,9.0,4.0,9.0,5.976284584980237,9.64
15040815,8.0,19.0,2.0,8.0,6.57
15041039,8.0,3.0,10.0,5.952755905511809,10.64
15041032,8.0,26.0,9.0,6.857142857142858,6.57
15041038,8.0,2.0,10.0,7.322033898305085,13.74
15040852,8.0,26.0,3.0,8.0,4.42
15040816,8.0,20.0,2.0,8.0,6.56
15041635,9.0,26.0,12.0,6.857142857142857,6.43
15041484,9.0,25.0,7.0,6.631578947368421,8.47
15042018,10.0,19.0,10.0,6.3596214511041005,19.26
15039899,6.0,4.0,2.0,8.0,3.7
15040978,8.0,2.0,8.0,7.322033898305085,9.41
15041893,10.0,14.0,6.0,6.445012787723786,8.81
15041834,10.0,15.0,4.0,6.999999461896337,8.0
15041850,10.0,1.0,5.0,6.017910447761194,8.41
15040326,7.0,11.0,1.0,9.0,3.8
15041120,8.0,24.0,12.0,6.72,6.17
15041602,9.0,23.0,11.0,6.596858638743456,14.95
15040684,7.0,9.0,13.0,6.810810810810811,8.49
15041894,10.0,15.0,6.0,6.3197492163009406,7.81
15041854,10.0,5.0,5.0,6.146341463414634,7.65
15039603,5.0,10.0,7.0,6.319749216300941,5.46
15042137,10.0,18.0,14.0,6.857142857142858,13.78
15040613,7.0,28.0,10.0,6.054054054054054,7.2
15040294,6.0,9.0,15.0,6.810810810810811,4.87
15039618,5.0,25.0,7.0,6.63157894736842,4.52
15041922,10.0,13.0,7.0,6.531317392780826,14.8
15041934,10.0,25.0,7.0,6.631578815984963,7.85
15040385,7.0,10.0,3.0,7.0,5.33
15040007,6.0,22.0,5.0,6.0,5.76
15040286,6.0,1.0,15.0,6.017910447761194,8.31
15041335,9.0,27.0,2.0,9.0,3.57
15039821,5.0,18.0,14.0,6.857142857142857,4.69
15042089,10.0,30.0,12.0,6.359621451104101,9.18
15039925,6.0,30.0,2.0,8.0,3.63
15040308,6.0,23.0,15.0,6.596858638743456,5.73
15041352,9.0,14.0,3.0,7.0,6.95
15040824,8.0,28.0,2.0,8.0,3.96
15039455,5.0,12.0,2.0,9.0,11.56
15039582,5.0,19.0,6.0,6.359621451104101,5.88
15040316,7.0,1.0,1.0,8.0,3.97
15039463,5.0,20.0,2.0,8.0,12.2
15040690,7.0,15.0,13.0,6.3197492163009406,5.18
15040277,6.0,22.0,14.0,5.69491525423729,14.38
15041562,9.0,13.0,10.0,6.531317371469686,15.44
15039546,5.0,13.0,5.0,7.0,7.0
15041812,10.0,23.0,3.0,7.999999125112079,5.13
15040483,7.0,18.0,6.0,6.857142857142858,5.02
15042107,10.0,18.0,13.0,6.857142857142858,19.96
15041023,8.0,17.0,9.0,6.222222222222222,9.65
15040877,8.0,21.0,4.0,7.000000000000001,5.06
15039568,5.0,5.0,6.0,6.146341463414635,4.72
15039791,5.0,18.0,13.0,6.857142857142857,4.69
15041004,8.0,28.0,8.0,6.054054054054054,7.76
15041771,10.0,12.0,2.0,8.999998878116344,3.9
15041169,8.0,13.0,14.0,6.531317494600432,21.45
15041977,10.0,8.0,9.0,6.72,22.72
15040708,7.0,3.0,14.0,5.95275590551181,10.86
15040472,7.0,7.0,6.0,6.121457489878543,5.88
15039775,5.0,2.0,13.0,7.266055045871568,5.94
15041858,10.0,9.0,5.0,6.810810810810811,5.68
15040658,7.0,13.0,12.0,6.531317494600432,8.74
15040655,7.0,10.0,12.0,6.3197492163009406,6.38
15039456,5.0,13.0,2.0,8.0,11.65
15042084,10.0,25.0,12.0,6.631578947368421,13.23
15039468,5.0,25.0,2.0,8.0,11.48
15040030,6.0,15.0,6.0,6.31974921630094,5.04
15041506,9.0,17.0,8.0,6.222222222222221,11.01
15040789,8.0,23.0,1.0,9.0,3.59
15040725,7.0,20.0,14.0,6.596858638743455,9.32
15041665,9.0,26.0,13.0,6.857142857142857,6.99
15040813,8.0,17.0,2.0,8.0,3.79
15039610,5.0,17.0,7.0,6.222222222222221,5.49
15039891,6.0,26.0,1.0,9.0,3.58
15041857,10.0,8.0,5.0,6.999999226235344,8.96
15041072,8.0,6.0,11.0,6.653465346534654,5.58
15042036,10.0,7.0,11.0,6.1214574898785425,6.84
15039637,5.0,14.0,8.0,6.445012787723785,6.17
15039422,5.0,9.0,1.0,9.0,16.04
15041119,8.0,23.0,12.0,6.596858638743456,10.33
